               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.021578,           0.0076777,           0.0044597,             0.99886,                   1,               0.995,             0.90528,            0.020034,           0.0043798,           0.0047304,            0.004588,            0.004588,            0.004588
                 166,            0.020398,           0.0072723,           0.0044595,             0.99804,                   1,               0.995,             0.92191,            0.019594,           0.0042114,           0.0047772,            0.004555,            0.004555,            0.004555
                 167,            0.021502,           0.0074703,           0.0047009,             0.99723,             0.99999,               0.995,             0.93126,            0.019639,           0.0040163,           0.0047117,            0.004522,            0.004522,            0.004522
                 168,            0.020429,           0.0078661,           0.0045043,             0.99658,             0.99999,               0.995,             0.91504,            0.020093,             0.00413,           0.0047058,            0.004489,            0.004489,            0.004489
                 169,            0.020512,           0.0072981,           0.0046206,             0.99733,                   1,               0.995,             0.91291,            0.019917,           0.0041401,           0.0047803,            0.004456,            0.004456,            0.004456
                 170,             0.02055,            0.007252,           0.0044627,             0.99857,                   1,               0.995,             0.92523,            0.020214,           0.0041522,           0.0048595,            0.004423,            0.004423,            0.004423
                 171,            0.020909,           0.0081307,           0.0046439,             0.99892,             0.99998,               0.995,             0.91848,            0.019873,           0.0041093,           0.0047876,             0.00439,             0.00439,             0.00439
                 172,            0.019777,           0.0075653,           0.0043576,             0.99913,                   1,               0.995,             0.92576,            0.019541,           0.0040024,           0.0047251,            0.004357,            0.004357,            0.004357
                 173,            0.020248,           0.0072172,           0.0046886,             0.99933,                   1,               0.995,             0.91991,            0.019922,           0.0042702,           0.0047216,            0.004324,            0.004324,            0.004324
                 174,            0.019942,            0.007206,           0.0043231,             0.99931,                   1,               0.995,             0.91357,            0.019363,           0.0041715,           0.0046467,            0.004291,            0.004291,            0.004291
                 175,            0.020211,           0.0074077,           0.0045283,             0.99912,                   1,               0.995,             0.93713,            0.019401,            0.004041,           0.0046398,            0.004258,            0.004258,            0.004258
                 176,             0.01933,           0.0070349,            0.004159,             0.99909,                   1,               0.995,             0.92743,            0.020274,           0.0042109,           0.0047195,            0.004225,            0.004225,            0.004225
                 177,            0.020761,           0.0074192,           0.0046543,             0.99898,                   1,               0.995,             0.92575,            0.020305,           0.0043431,           0.0047319,            0.004192,            0.004192,            0.004192
                 178,            0.020485,            0.007605,           0.0047296,             0.99879,                   1,               0.995,             0.91633,            0.019592,           0.0043469,           0.0047084,            0.004159,            0.004159,            0.004159
                 179,            0.019678,           0.0073985,           0.0043935,             0.99927,                   1,               0.995,             0.92999,            0.019294,            0.003976,           0.0046261,            0.004126,            0.004126,            0.004126
                 180,            0.019963,           0.0076483,           0.0046178,             0.99936,                   1,               0.995,             0.91207,            0.019935,           0.0042232,           0.0046336,            0.004093,            0.004093,            0.004093
                 181,             0.01935,           0.0072457,           0.0041728,             0.99865,             0.99997,               0.995,             0.92975,            0.019251,           0.0042669,           0.0046684,             0.00406,             0.00406,             0.00406
                 182,             0.01954,           0.0074529,           0.0042252,             0.99867,             0.99998,               0.995,             0.91826,            0.019866,           0.0041963,           0.0046837,            0.004027,            0.004027,            0.004027
                 183,            0.020027,            0.007352,           0.0042565,             0.99845,             0.99998,               0.995,             0.92824,            0.019739,           0.0040935,           0.0046468,            0.003994,            0.003994,            0.003994
                 184,            0.020246,            0.007763,            0.004498,             0.99906,             0.99998,               0.995,             0.92687,            0.019521,            0.003983,           0.0046204,            0.003961,            0.003961,            0.003961
                 185,            0.020276,            0.007539,           0.0046015,             0.99892,                   1,               0.995,             0.92629,            0.019496,           0.0040061,           0.0046406,            0.003928,            0.003928,            0.003928
                 186,            0.019535,           0.0076458,             0.00447,             0.99854,             0.99998,               0.995,             0.92856,            0.019604,            0.004018,           0.0046374,            0.003895,            0.003895,            0.003895
                 187,            0.020169,           0.0074414,           0.0044041,             0.99837,                   1,               0.995,             0.93073,             0.01949,           0.0039566,           0.0046263,            0.003862,            0.003862,            0.003862
                 188,            0.019739,           0.0072805,           0.0045451,             0.99884,                   1,               0.995,              0.9372,            0.019399,           0.0038375,           0.0046018,            0.003829,            0.003829,            0.003829
                 189,            0.019182,           0.0075311,            0.004188,             0.99913,                   1,               0.995,             0.92864,             0.01974,           0.0041053,           0.0046237,            0.003796,            0.003796,            0.003796
                 190,            0.019601,           0.0073064,           0.0043379,             0.99924,                   1,               0.995,             0.93393,            0.019407,           0.0040573,            0.004599,            0.003763,            0.003763,            0.003763
                 191,            0.020436,           0.0076441,           0.0045616,             0.99826,                   1,               0.995,             0.92609,            0.019475,           0.0041257,           0.0046036,             0.00373,             0.00373,             0.00373
                 192,            0.019734,           0.0071675,           0.0044536,             0.99887,                   1,               0.995,             0.93156,            0.019492,           0.0039726,           0.0046094,            0.003697,            0.003697,            0.003697
                 193,            0.019861,           0.0070895,           0.0043052,             0.99893,                   1,               0.995,             0.93761,            0.019126,           0.0040326,           0.0046409,            0.003664,            0.003664,            0.003664
                 194,             0.02055,           0.0072831,           0.0046324,             0.99908,             0.99999,               0.995,             0.93802,            0.019677,            0.003972,           0.0046317,            0.003631,            0.003631,            0.003631
                 195,            0.018275,           0.0064612,           0.0039171,             0.99912,                   1,               0.995,             0.93734,            0.019227,           0.0038449,           0.0046191,            0.003598,            0.003598,            0.003598
                 196,            0.019058,           0.0073918,           0.0043682,             0.99919,                   1,               0.995,             0.93701,            0.019072,           0.0038907,           0.0046062,            0.003565,            0.003565,            0.003565
                 197,            0.020356,           0.0076991,            0.004788,             0.99931,                   1,               0.995,                0.94,            0.019451,           0.0040202,           0.0046147,            0.003532,            0.003532,            0.003532
                 198,            0.019438,           0.0071112,           0.0043439,             0.99939,                   1,               0.995,             0.94298,            0.019442,           0.0039497,           0.0046082,            0.003499,            0.003499,            0.003499
                 199,            0.019065,           0.0074341,           0.0044544,             0.99936,                   1,               0.995,             0.93842,            0.019394,           0.0038727,           0.0045868,            0.003466,            0.003466,            0.003466
                 200,            0.019874,           0.0074322,           0.0045926,             0.99913,                   1,               0.995,               0.937,            0.019291,           0.0040153,           0.0046261,            0.003433,            0.003433,            0.003433
                 201,            0.020423,           0.0064166,           0.0047168,              0.9996,                   1,               0.995,             0.93747,            0.019367,           0.0039253,           0.0045913,              0.0034,              0.0034,              0.0034
                 202,            0.019826,           0.0078907,           0.0045297,             0.99944,                   1,               0.995,             0.93845,            0.018984,           0.0039461,           0.0045577,            0.003367,            0.003367,            0.003367
                 203,            0.019602,           0.0071682,           0.0043592,             0.99975,                   1,               0.995,             0.93025,            0.019021,           0.0040033,           0.0045907,            0.003334,            0.003334,            0.003334
                 204,            0.019581,           0.0071348,             0.00446,             0.99957,                   1,               0.995,             0.93624,            0.019114,           0.0040702,           0.0046186,            0.003301,            0.003301,            0.003301
                 205,            0.019542,           0.0066205,           0.0045224,             0.99935,                   1,               0.995,             0.92858,            0.019502,           0.0039616,            0.004602,            0.003268,            0.003268,            0.003268
                 206,            0.019382,           0.0074076,           0.0045206,             0.99959,                   1,               0.995,             0.93667,            0.019077,           0.0038572,           0.0045944,            0.003235,            0.003235,            0.003235
                 207,            0.018815,           0.0070798,           0.0042691,             0.99974,                   1,               0.995,             0.93163,             0.01908,           0.0037817,            0.004536,            0.003202,            0.003202,            0.003202
                 208,            0.019376,           0.0073512,           0.0045045,             0.99952,                   1,               0.995,             0.93383,            0.019173,           0.0038264,           0.0045973,            0.003169,            0.003169,            0.003169
                 209,             0.01883,           0.0072624,           0.0041206,             0.99962,                   1,               0.995,             0.93034,            0.019059,           0.0038433,           0.0045908,            0.003136,            0.003136,            0.003136
                 210,            0.019519,           0.0069528,           0.0046184,             0.99962,                   1,               0.995,              0.9392,            0.019553,           0.0038274,            0.004575,            0.003103,            0.003103,            0.003103
                 211,             0.01892,           0.0069982,           0.0043654,             0.99945,                   1,               0.995,             0.94386,            0.018967,            0.003781,           0.0045724,             0.00307,             0.00307,             0.00307
                 212,            0.019653,           0.0074875,           0.0045621,             0.99961,                   1,               0.995,             0.94267,            0.019123,             0.00379,           0.0045479,            0.003037,            0.003037,            0.003037
                 213,            0.018686,           0.0067881,           0.0043624,             0.99981,                   1,               0.995,             0.94157,            0.018891,            0.003764,           0.0045344,            0.003004,            0.003004,            0.003004
                 214,            0.018562,            0.006948,           0.0043621,             0.99972,                   1,               0.995,             0.94384,            0.018778,           0.0037934,           0.0045418,            0.002971,            0.002971,            0.002971
                 215,            0.019076,           0.0077199,            0.004709,             0.99955,                   1,               0.995,             0.93822,            0.018889,           0.0037447,           0.0045453,            0.002938,            0.002938,            0.002938
                 216,             0.01883,           0.0073409,           0.0043945,             0.99933,                   1,               0.995,             0.93441,            0.018924,           0.0038219,           0.0045479,            0.002905,            0.002905,            0.002905
                 217,            0.018849,           0.0068732,           0.0044859,             0.99945,                   1,               0.995,             0.93259,            0.019118,           0.0038488,           0.0045548,            0.002872,            0.002872,            0.002872
                 218,            0.018238,           0.0066608,           0.0042165,             0.99961,                   1,               0.995,             0.94388,            0.018855,           0.0038305,           0.0045862,            0.002839,            0.002839,            0.002839
                 219,            0.019418,           0.0069562,           0.0047286,             0.99929,                   1,               0.995,             0.94417,            0.018855,           0.0038336,           0.0045821,            0.002806,            0.002806,            0.002806
                 220,            0.018288,           0.0067876,           0.0042753,              0.9995,                   1,               0.995,             0.93885,            0.019011,           0.0038468,           0.0045639,            0.002773,            0.002773,            0.002773
                 221,            0.018171,           0.0064766,           0.0041805,             0.99947,                   1,               0.995,             0.94176,            0.018877,           0.0038082,           0.0045369,             0.00274,             0.00274,             0.00274
                 222,             0.01897,           0.0072301,           0.0045257,              0.9994,                   1,               0.995,             0.94375,            0.018896,           0.0038427,           0.0045277,            0.002707,            0.002707,            0.002707
                 223,            0.019259,           0.0072507,           0.0046203,             0.99916,                   1,               0.995,             0.93786,            0.018753,           0.0037778,           0.0045132,            0.002674,            0.002674,            0.002674
                 224,            0.018511,           0.0066143,           0.0043502,             0.99949,                   1,               0.995,             0.93791,            0.019033,           0.0039114,           0.0045092,            0.002641,            0.002641,            0.002641
                 225,            0.018929,           0.0069139,           0.0045566,             0.99909,                   1,               0.995,             0.93922,            0.019151,           0.0037828,           0.0045079,            0.002608,            0.002608,            0.002608
                 226,            0.019231,           0.0068812,           0.0044701,             0.99909,                   1,               0.995,             0.93657,            0.018957,           0.0039069,           0.0045175,            0.002575,            0.002575,            0.002575
                 227,            0.018465,           0.0070006,           0.0044253,             0.99954,                   1,               0.995,             0.93944,             0.01897,            0.004012,           0.0045037,            0.002542,            0.002542,            0.002542
                 228,            0.018759,            0.006806,           0.0044699,             0.99937,                   1,               0.995,             0.94074,            0.018787,           0.0038812,           0.0045072,            0.002509,            0.002509,            0.002509
                 229,            0.018409,           0.0068318,           0.0044309,             0.99926,                   1,               0.995,             0.94026,            0.018922,           0.0038774,           0.0045338,            0.002476,            0.002476,            0.002476
                 230,            0.018192,           0.0063827,           0.0044067,             0.99924,                   1,               0.995,              0.9345,            0.019159,           0.0039068,           0.0045698,            0.002443,            0.002443,            0.002443
                 231,            0.018075,           0.0070983,           0.0040525,              0.9994,                   1,               0.995,              0.9325,            0.019389,           0.0040508,           0.0045868,             0.00241,             0.00241,             0.00241
                 232,            0.017895,           0.0070211,           0.0041354,             0.99935,                   1,               0.995,             0.94039,            0.019055,           0.0037923,           0.0045522,            0.002377,            0.002377,            0.002377
                 233,            0.018442,           0.0068413,           0.0043655,              0.9993,                   1,               0.995,             0.94514,            0.018765,           0.0037765,           0.0045591,            0.002344,            0.002344,            0.002344
                 234,            0.018776,           0.0066959,           0.0045942,             0.99943,                   1,               0.995,              0.9434,            0.018967,           0.0038111,            0.004551,            0.002311,            0.002311,            0.002311
                 235,            0.017754,           0.0065819,           0.0041578,             0.99926,             0.99998,               0.995,             0.93872,             0.01875,           0.0038709,           0.0045775,            0.002278,            0.002278,            0.002278
                 236,            0.018088,           0.0064756,           0.0041833,              0.9993,                   1,               0.995,             0.94506,            0.018954,           0.0039218,           0.0045637,            0.002245,            0.002245,            0.002245
                 237,            0.019159,           0.0070416,           0.0045192,              0.9993,                   1,               0.995,             0.93941,            0.019292,           0.0039021,           0.0045452,            0.002212,            0.002212,            0.002212
                 238,            0.018994,            0.006943,           0.0046258,             0.99968,                   1,               0.995,             0.94038,            0.019033,           0.0037599,           0.0045297,            0.002179,            0.002179,            0.002179
                 239,            0.017998,           0.0065842,            0.004215,             0.99924,                   1,               0.995,             0.94226,            0.018935,           0.0038729,           0.0045304,            0.002146,            0.002146,            0.002146
                 240,            0.016906,           0.0063142,           0.0038128,             0.99941,                   1,               0.995,             0.94298,            0.018985,           0.0039027,            0.004511,            0.002113,            0.002113,            0.002113
                 241,            0.017414,           0.0062463,           0.0039947,             0.99915,                   1,               0.995,              0.9423,            0.019013,           0.0038098,           0.0045141,             0.00208,             0.00208,             0.00208
                 242,            0.017585,           0.0064152,           0.0041036,             0.99953,                   1,               0.995,             0.94368,            0.018708,           0.0038236,           0.0045269,            0.002047,            0.002047,            0.002047
                 243,            0.017457,           0.0064725,           0.0041158,             0.99958,                   1,               0.995,             0.94248,            0.018887,           0.0039617,           0.0045304,            0.002014,            0.002014,            0.002014
                 244,            0.016902,           0.0059698,           0.0038625,             0.99958,                   1,               0.995,             0.94138,            0.018994,           0.0038715,            0.004512,            0.001981,            0.001981,            0.001981
                 245,            0.017845,           0.0067566,            0.004173,             0.99963,                   1,               0.995,              0.9384,            0.019002,           0.0039105,           0.0045525,            0.001948,            0.001948,            0.001948
                 246,            0.018136,           0.0063828,           0.0042707,             0.99919,             0.99998,               0.995,             0.93952,            0.019127,           0.0041088,           0.0045839,            0.001915,            0.001915,            0.001915
                 247,            0.017685,           0.0063767,           0.0041391,             0.99936,                   1,               0.995,             0.93569,            0.019302,           0.0040569,           0.0045876,            0.001882,            0.001882,            0.001882
                 248,            0.018167,           0.0065993,           0.0042208,             0.99963,                   1,               0.995,             0.94346,            0.018973,           0.0038541,           0.0045122,            0.001849,            0.001849,            0.001849
                 249,            0.018277,           0.0065966,           0.0043769,             0.99968,                   1,               0.995,             0.94569,            0.018922,           0.0037092,           0.0044683,            0.001816,            0.001816,            0.001816
                 250,            0.017616,           0.0063415,           0.0043637,             0.99959,                   1,               0.995,             0.94346,            0.018927,           0.0039157,           0.0044683,            0.001783,            0.001783,            0.001783
                 251,            0.016867,           0.0062692,           0.0037835,             0.99959,                   1,               0.995,             0.94499,            0.018699,           0.0039053,           0.0044825,             0.00175,             0.00175,             0.00175
                 252,            0.017622,           0.0063896,           0.0043411,             0.99961,                   1,               0.995,             0.94243,            0.018657,           0.0037675,            0.004461,            0.001717,            0.001717,            0.001717
                 253,            0.017079,           0.0064345,           0.0040078,             0.99974,                   1,               0.995,             0.94188,            0.018732,           0.0038513,           0.0044629,            0.001684,            0.001684,            0.001684
                 254,             0.01786,           0.0066225,            0.004265,             0.99951,                   1,               0.995,             0.94248,            0.018684,            0.003675,           0.0044559,            0.001651,            0.001651,            0.001651
                 255,            0.018102,           0.0067539,           0.0044389,             0.99934,                   1,               0.995,             0.94694,             0.01906,           0.0038938,           0.0044537,            0.001618,            0.001618,            0.001618
                 256,            0.018134,           0.0062519,           0.0043953,             0.99948,                   1,               0.995,             0.94762,            0.018641,           0.0038204,            0.004428,            0.001585,            0.001585,            0.001585
                 257,            0.017444,           0.0063665,           0.0042685,             0.99955,                   1,               0.995,             0.94145,            0.018628,           0.0039443,           0.0044426,            0.001552,            0.001552,            0.001552
                 258,            0.017756,           0.0061902,           0.0042518,             0.99947,                   1,               0.995,             0.94394,            0.018816,           0.0038631,           0.0044576,            0.001519,            0.001519,            0.001519
                 259,            0.017652,           0.0061107,           0.0041956,             0.99961,                   1,               0.995,             0.93963,            0.018714,           0.0038391,           0.0044307,            0.001486,            0.001486,            0.001486
                 260,            0.017799,           0.0066747,           0.0042844,             0.99962,                   1,               0.995,             0.94395,            0.018696,           0.0039191,           0.0044388,            0.001453,            0.001453,            0.001453
                 261,            0.017815,           0.0068151,           0.0042757,             0.99965,                   1,               0.995,             0.94843,            0.018703,           0.0038136,           0.0044335,             0.00142,             0.00142,             0.00142
                 262,            0.018079,           0.0064872,           0.0044053,             0.99954,                   1,               0.995,             0.94667,            0.018641,           0.0037212,           0.0044269,            0.001387,            0.001387,            0.001387
                 263,            0.017354,           0.0063448,             0.00418,             0.99957,                   1,               0.995,             0.94531,            0.018653,           0.0038553,           0.0044331,            0.001354,            0.001354,            0.001354
                 264,            0.017586,           0.0068011,           0.0042154,             0.99963,                   1,               0.995,             0.94587,            0.018529,           0.0038412,           0.0044407,            0.001321,            0.001321,            0.001321
                 265,            0.017599,           0.0063368,           0.0043143,             0.99953,                   1,               0.995,             0.94959,            0.018685,           0.0038798,           0.0044382,            0.001288,            0.001288,            0.001288
                 266,            0.018244,           0.0065167,           0.0044987,             0.99958,                   1,               0.995,             0.94538,            0.018636,           0.0037768,           0.0044557,            0.001255,            0.001255,            0.001255
                 267,            0.017781,           0.0067081,           0.0043404,             0.99947,                   1,               0.995,             0.94836,            0.018646,            0.003918,           0.0044493,            0.001222,            0.001222,            0.001222
                 268,            0.017038,             0.00608,           0.0040911,             0.99945,                   1,               0.995,             0.94804,            0.018574,           0.0037304,           0.0044452,            0.001189,            0.001189,            0.001189
                 269,            0.016635,            0.006233,           0.0039709,             0.99963,                   1,               0.995,             0.94705,            0.018601,           0.0037891,           0.0044463,            0.001156,            0.001156,            0.001156
                 270,              0.0166,           0.0061144,           0.0037969,              0.9995,                   1,               0.995,             0.94263,            0.018627,           0.0037628,           0.0044467,            0.001123,            0.001123,            0.001123
                 271,            0.016903,           0.0066293,           0.0039946,             0.99967,                   1,               0.995,             0.94575,            0.018701,           0.0037272,            0.004431,             0.00109,             0.00109,             0.00109
                 272,            0.017631,           0.0062282,            0.004312,             0.99969,                   1,               0.995,             0.94514,            0.018816,           0.0038059,           0.0044338,            0.001057,            0.001057,            0.001057
                 273,            0.017284,           0.0062278,           0.0041957,             0.99979,                   1,               0.995,             0.94178,            0.018963,            0.003836,           0.0044527,            0.001024,            0.001024,            0.001024
                 274,            0.016742,           0.0064134,           0.0040972,             0.99972,                   1,               0.995,             0.94198,            0.018794,           0.0037907,           0.0044355,            0.000991,            0.000991,            0.000991
                 275,            0.017536,           0.0060814,           0.0042502,             0.99955,                   1,               0.995,             0.94647,            0.018714,            0.003742,           0.0044238,            0.000958,            0.000958,            0.000958
                 276,            0.017222,           0.0061111,           0.0041273,             0.99944,                   1,               0.995,             0.94189,            0.018886,             0.00374,           0.0044253,            0.000925,            0.000925,            0.000925
                 277,            0.017287,           0.0062329,           0.0041557,             0.99948,                   1,               0.995,             0.94565,            0.018573,           0.0036282,           0.0044245,            0.000892,            0.000892,            0.000892
                 278,            0.017437,           0.0063407,           0.0042315,             0.99962,                   1,               0.995,             0.94375,            0.018494,           0.0036246,           0.0044234,            0.000859,            0.000859,            0.000859
                 279,            0.016729,           0.0059134,           0.0039205,             0.99965,                   1,               0.995,              0.9487,            0.018514,           0.0036622,           0.0044173,            0.000826,            0.000826,            0.000826
                 280,              0.0174,           0.0063465,           0.0043164,              0.9997,                   1,               0.995,             0.94951,            0.018385,           0.0036045,           0.0044055,            0.000793,            0.000793,            0.000793
                 281,            0.017605,           0.0064111,           0.0044786,             0.99967,                   1,               0.995,             0.94954,            0.018685,           0.0036468,           0.0044078,             0.00076,             0.00076,             0.00076
                 282,            0.017374,           0.0057657,           0.0042041,             0.99956,                   1,               0.995,             0.94769,            0.018578,           0.0037136,           0.0044117,            0.000727,            0.000727,            0.000727
                 283,            0.017754,           0.0063904,           0.0044025,             0.99965,                   1,               0.995,             0.94743,            0.018474,           0.0036138,           0.0044315,            0.000694,            0.000694,            0.000694
                 284,            0.016912,           0.0061253,           0.0040351,             0.99962,                   1,               0.995,             0.94683,            0.018495,           0.0036465,           0.0044114,            0.000661,            0.000661,            0.000661
                 285,            0.016896,           0.0058414,           0.0042169,              0.9996,                   1,               0.995,              0.9455,            0.018577,           0.0035917,           0.0044088,            0.000628,            0.000628,            0.000628
                 286,            0.016708,           0.0063136,           0.0040556,             0.99958,                   1,               0.995,             0.94855,            0.018693,           0.0037311,           0.0044199,            0.000595,            0.000595,            0.000595
                 287,            0.016631,           0.0061921,           0.0040565,             0.99955,                   1,               0.995,             0.94573,            0.018618,           0.0036551,           0.0044162,            0.000562,            0.000562,            0.000562
                 288,            0.017783,           0.0064315,           0.0043563,             0.99953,                   1,               0.995,             0.94652,            0.018598,           0.0036947,           0.0044138,            0.000529,            0.000529,            0.000529
                 289,            0.017442,           0.0056958,           0.0043549,             0.99953,                   1,               0.995,             0.94497,            0.018594,           0.0037092,           0.0044104,            0.000496,            0.000496,            0.000496
                 290,            0.016661,           0.0060512,           0.0039448,             0.99953,                   1,               0.995,             0.94702,            0.018665,           0.0036213,           0.0044043,            0.000463,            0.000463,            0.000463
                 291,            0.017012,           0.0066844,           0.0041115,             0.99957,                   1,               0.995,             0.94751,            0.018592,           0.0036833,           0.0044016,             0.00043,             0.00043,             0.00043
                 292,             0.01724,           0.0062078,           0.0041443,             0.99962,                   1,               0.995,             0.94386,            0.018566,           0.0036672,           0.0043996,            0.000397,            0.000397,            0.000397
                 293,            0.017545,           0.0062718,           0.0043992,             0.99972,             0.99998,               0.995,             0.94592,            0.018466,           0.0035872,           0.0044016,            0.000364,            0.000364,            0.000364
                 294,            0.016835,           0.0061709,           0.0041824,             0.99974,                   1,               0.995,             0.94566,              0.0185,           0.0036941,           0.0044011,            0.000331,            0.000331,            0.000331
                 295,            0.017111,           0.0061351,           0.0041447,             0.99968,                   1,               0.995,             0.94644,            0.018514,           0.0036693,           0.0043985,            0.000298,            0.000298,            0.000298
                 296,            0.017528,           0.0057994,           0.0044129,             0.99965,                   1,               0.995,             0.94791,            0.018441,           0.0036595,           0.0044016,            0.000265,            0.000265,            0.000265
                 297,            0.017974,           0.0060434,           0.0045758,             0.99955,                   1,               0.995,             0.94846,             0.01844,           0.0036792,           0.0043981,            0.000232,            0.000232,            0.000232
                 298,             0.01749,           0.0058685,           0.0044271,              0.9995,                   1,               0.995,             0.94798,            0.018498,           0.0036583,           0.0043907,            0.000199,            0.000199,            0.000199
                 299,            0.017072,           0.0059783,           0.0042304,             0.99954,                   1,               0.995,             0.94576,            0.018482,           0.0035778,           0.0043903,            0.000166,            0.000166,            0.000166
